CustomerID,Gender,Age,Annual Income (k),Spending Score (1-100),Email
214,Male,19,55,77,becker.ezra@yahoo.com
215,Male,19,20,13,lucie.hills@hotmail.com
216,Male,19,20,79,kuvalis.luis@hotmail.com
217,Male,19,21,35,strosin.everette@oreilly.com
218,Male,19,34,66,icronin@blick.com
219,Male,19,23,29,leuschke.raheem@harvey.com
220,Male,19,23,98,walton68@hotmail.com
221,Male,19,24,35,gabriella00@yahoo.com
222,Male,19,24,73,etoy@gmail.com
223,Male,19,25,5,london59@gmail.com
224,Male,19,25,73,lwisozk@hudson.com
225,Male,19,28,14,keagan62@reynolds.com
226,Male,19,28,82,lindgren.maximo@trantow.info
227,Male,19,28,32,ygutkowski@hansen.com
228,Male,19,28,61,ewintheiser@dubuque.biz
229,Male,19,24,31,royal.lebsack@mccullough.com
230,Male,19,29,87,mya97@hotmail.com
231,Male,19,30,4,finn23@yahoo.com
232,Male,19,30,73,elwyn92@yahoo.com
233,Male,19,33,4,xberge@beatty.com
234,Male,19,123,92,sraynor@blanda.info
235,Male,19,33,14,damore.baylee@yahoo.com
236,Male,19,33,81,kulkarniyash4410@gmail.com
237,Male,19,34,17,jakob.mills@larson.com
238,Male,19,34,73,kari.predovic@hotmail.com
239,Male,19,37,26,parker.altenwerth@anderson.com
240,Male,19,23,75,enid.wiegand@boyle.com
241,Male,19,38,35,kayla92@yahoo.com
242,Male,19,38,92,clay53@pollich.com
243,Male,19,39,36,jaylon15@reynolds.com
244,Male,19,39,61,carmen.tillman@yahoo.com
245,Male,19,33,28,jamir84@leffler.info
246,Male,19,39,65,tcollier@crona.com
247,Male,19,40,55,keon.bashirian@hotmail.com
248,Male,19,40,47,okuhlman@hotmail.com
249,Male,19,40,42,cjacobson@lubowitz.com
250,Male,19,40,42,emetz@gmail.com
251,Male,19,45,52,wanda.doyle@gmail.com
252,Male,19,42,60,nkub@hotmail.com
253,Male,19,43,54,bertram43@trantow.org
254,Male,19,43,60,tatyana.mann@hotmail.com
255,Male,19,43,45,aufderhar.zoie@tillman.net
256,Male,19,,41,shea.gerhold@ruecker.biz
257,Male,19,44,50,ghaag@hotmail.com
258,Male,19,44,46,noble.waters@keeling.com
259,Male,19,46,51,jonathon.weber@hotmail.com
260,Male,19,46,46,ortiz.tom@yahoo.com
261,Male,19,46,56,karson31@gmail.com
262,Male,19,46,55,aubree10@renner.info
263,Male,19,47,52,eleazar.hilpert@hotmail.com
264,Male,19,47,59,uyundt@barton.com
265,Male,19,55,51,vonrueden.naomie@hotmail.com
266,Male,19,48,59,kub.matilde@gmail.com
267,Male,19,48,50,annamarie83@zboncak.com
268,Male,19,48,48,tanner13@hotmail.com
269,Male,19,48,59,madelyn94@blick.org
270,Male,19,48,47,deja71@gorczany.com
271,Male,19,49,55,fay.adrianna@hotmail.com
272,Male,19,123,42,zulauf.stella@auer.org
273,Male,19,50,49,daron35@vonrueden.com
274,Male,19,50,56,graham.cristina@parisian.com
275,Male,19,54,47,nader.alberto@gmail.com
276,Male,19,54,54,kyra.pfeffer@yahoo.com
277,Male,19,54,53,emmie89@hotmail.com
278,Male,19,54,48,jenkins.adelbert@hotmail.com
279,Male,19,54,52,dee41@hotmail.com
280,Male,19,111,42,walter.melisa@macejkovic.net
281,Male,19,54,51,shahn@yahoo.com
282,Male,19,54,55,ford19@littel.biz
283,Male,19,54,41,reece.durgan@schultz.com
284,Male,19,54,44,rlang@yahoo.com
285,Male,19,54,57,leopold.cummerata@mertz.com
286,Male,19,54,46,buck.schiller@yahoo.com
287,Male,19,222,58,luciano.schamberger@gmail.com
288,Male,19,57,55,fredrick03@gmail.com
289,Male,19,58,60,ernser.ignacio@haag.biz
290,Male,19,58,46,randall.schimmel@hotmail.com
291,Male,19,59,55,elizabeth.prosacco@towne.biz
292,Male,19,59,41,rau.rocky@hotmail.com
293,Male,19,60,49,collin.kunze@renner.com
294,Male,19,60,40,chase.dickinson@bergnaum.org
295,Male,19,60,42,constantin42@bergnaum.com
296,Male,19,60,,fgreenholt@wisozk.org
297,Male,19,60,47,blick.anabel@gmail.com
298,Male,19,60,50,logan83@hotmail.com
299,Male,19,61,42,raegan.jacobs@hotmail.com
300,Male,19,45,49,wisozk.arlene@hotmail.com
301,Male,19,62,41,bernier.guiseppe@hotmail.com
302,Male,19,62,48,cade.simonis@tillman.com
303,Male,19,62,59,alexandrine.legros@murphy.biz
304,Male,19,62,55,laverna.grady@friesen.com
305,Male,19,62,56,block.vicenta@hotmail.com
306,Male,19,62,42,jstroman@gmail.com
307,Male,19,54,50,marvin.walter@eichmann.com
308,Male,19,63,46,audreanne35@yahoo.com
309,Male,19,63,43,fiona.wintheiser@gmail.com
310,Male,19,63,48,karl82@hotmail.com
311,Male,19,63,52,leola.bahringer@yahoo.com
312,Male,19,63,54,awisoky@gorczany.net
313,Male,19,64,42,nolan.isaiah@yahoo.com
314,Male,19,64,46,vicente.miller@labadie.com
315,Male,19,65,48,rose.trantow@gmail.com
316,Male,19,65,50,lester.stracke@hotmail.com
317,Male,19,65,43,mueller.pink@leuschke.info
318,Male,19,65,59,bergnaum.abraham@schaden.com
319,Male,19,67,43,zita.purdy@gmail.com
320,Male,19,67,57,ezekiel.jenkins@hotmail.com
321,Male,19,67,56,tbeahan@gmail.com
322,Male,19,67,40,mschaefer@hotmail.com
323,Male,19,44,58,kameron.weber@hotmail.com
324,Male,19,69,91,orn.cedrick@conn.net
325,Male,19,70,29,torphy.winifred@gmail.com
326,Male,19,70,77,qlangworth@gmail.com
327,Male,19,71,35,russel.lakin@hotmail.com
328,Male,19,71,95,lang.aurelio@hilpert.com
329,Male,19,71,11,kennedy27@yahoo.com
330,Male,19,71,75,schultz.nellie@tremblay.net
331,Male,19,71,9,bailey.taya@conroy.org
332,Male,19,71,75,irwin.boyle@yahoo.com
333,Male,19,72,34,vidal.bins@gmail.com
334,Male,19,72,71,toney.abbott@homenick.org
335,Male,19,500,5,jewell85@wolf.com
336,Male,19,73,88,josefa.gulgowski@yahoo.com
337,Male,19,73,7,boyle.autumn@hills.com
338,Male,19,73,73,fbogan@bradtke.info
339,Male,19,74,10,king.bauch@hotmail.com
340,Male,19,74,72,buddy.lebsack@yahoo.com
341,Male,19,75,5,damore.sydnee@konopelski.com
342,Male,19,75,93,uhayes@yahoo.com
343,Male,19,76,40,leola59@lakin.biz
344,Male,19,76,87,farrell.otilia@cummings.org
345,Male,19,77,12,danny21@graham.com
346,Male,19,77,97,nico83@rau.com
347,Male,19,77,36,zachariah.feil@gmail.com
348,Male,19,77,74,johan.gutmann@donnelly.net
349,Male,19,78,22,zreichert@hotmail.com
350,Male,19,230,90,king.ervin@grimes.com
351,Male,19,78,17,sydni14@bednar.com
352,Male,19,78,88,ledner.marley@gmail.com
353,Male,19,78,20,medhurst.dariana@gottlieb.com
354,Male,19,78,76,stone74@swift.biz
355,Male,19,78,16,mkilback@crona.com
356,Male,19,78,89,coby.kihn@yahoo.com
357,Male,19,78,1,lauren.yundt@wiegand.com
358,Male,19,78,78,irwin.littel@gmail.com
359,Male,19,78,1,dallas.weimann@gmail.com
360,Male,19,78,73,kilback.aaliyah@yahoo.com
361,Male,19,79,35,carter.abagail@hotmail.com
362,Male,19,79,83,haag.sid@gmail.com
363,Male,19,81,5,lindgren.jeramie@hotmail.com
364,Male,19,81,93,terrance.spinka@ruecker.com
365,Male,19,85,26,wschulist@gleason.biz
366,Male,19,85,75,legros.heber@stoltenberg.com
367,Male,19,86,20,daphnee19@auer.com
368,Male,19,86,95,esperanza.renner@hotmail.com
369,Male,19,87,27,kira05@dooley.com
370,Male,19,87,63,beau18@hotmail.com
371,Male,19,87,13,raegan98@hotmail.com
372,Male,19,87,75,jabari41@yahoo.com
373,Male,19,87,10,hailey35@yahoo.com
374,Male,19,87,92,hpagac@yahoo.com
375,Male,19,88,13,reichel.lester@wisozk.com
376,Male,19,88,86,amalia.von@yahoo.com
377,Male,19,88,15,doyle.francis@reichel.info
378,Male,19,88,69,vlind@gmail.com
379,Male,19,345,14,dkunze@yahoo.com
380,Male,19,93,90,estevan.turner@schmidt.com
381,Male,19,97,32,bwintheiser@hotmail.com
382,Male,19,97,86,hauck.alexa@yahoo.com
383,Male,19,98,15,mose67@hotmail.com
384,Male,19,98,88,cgottlieb@botsford.com
385,Male,19,99,39,schmeler.rubye@gmail.com
386,Male,50,99,97,karli39@murazik.org
387,Male,54,101,24,ernser.riley@hotmail.com
388,Male,28,101,68,dcasper@harber.org
389,Male,41,103,17,eichmann.jermey@hotmail.com
390,Male,36,103,85,earnest71@brakus.com
391,Male,34,103,23,seamus.huel@gmail.com
392,Male,32,55,69,major.murazik@nikolaus.net
393,Male,33,113,8,rkertzmann@yahoo.com
394,Male,38,113,91,considine.nina@okon.net
395,Male,47,120,16,audie56@wisoky.info
396,Male,23,120,79,dulce12@hotmail.com
397,Male,45,126,28,margarete08@gmail.com
398,Male,32,145,74,dickens.frederique@hotmail.com
399,Male,32,450,18,gmarquardt@hotmail.com
400,Male,59,137,83,zgreenfelder@hotmail.com
401,Male,29,120,39,corn@kessler.com
402,Male,21,15,81,cremin.magali@hammes.com
403,Male,55,16,6,kglover@gmail.com
404,Male,23,16,77,tvon@kozey.com
405,Male,31,130,40,idooley@mitchell.net
406,Male,18,17,76,brandt40@kutch.com
407,Male,35,18,6,terry.sage@boyer.biz
408,Male,23,18,94,ylindgren@kuhic.com
409,Male,64,19,3,mferry@yahoo.com
410,Male,30,19,72,pbins@hotmail.com
411,Male,67,19,14,mcartwright@boyle.com
412,Male,35,19,99,graham.reuben@kovacek.biz
413,Male,58,20,15,boyle.luz@wyman.org
414,Male,24,20,77,vhoeger@stanton.net
415,Male,37,200,13,imelda78@yahoo.com
416,Male,22,20,79,emard.sandrine@hotmail.com
417,Male,53,21,35,wintheiser.jerald@wintheiser.org
418,Male,20,21,66,ledner.tod@yundt.biz
419,Male,52,23,29,fahey.zetta@jast.org
420,Male,35,23,98,bruen.lina@satterfield.com
421,Male,31,24,35,estella.gutmann@hotmail.com
422,Male,25,24,73,willis.abernathy@tremblay.org
423,Male,46,25,5,lia.goldner@yahoo.com
424,Male,31,25,73,shermann@hotmail.com
425,Male,39,28,14,nathanial.hammes@yahoo.com
426,Male,29,28,82,satterfield.jadon@ritchie.org
427,Male,45,28,32,johnny.leannon@barton.net
428,Male,35,28,,desmond73@glover.com
429,Male,40,29,31,aida90@yahoo.com
430,Male,23,29,87,azulauf@hotmail.com
431,Male,60,300,4,ulittel@mraz.com
432,Male,21,30,73,will.christine@yahoo.com
433,Male,53,33,4,alana.goyette@schmeler.com
434,Male,18,33,92,bcremin@gmail.com
435,Male,28,33,14,marie80@gmail.com
436,Male,21,33,81,domenic37@larkin.org
437,Male,42,34,17,schmitt.flavio@cole.com
438,Male,30,34,73,leuschke.timmy@gmail.com
439,Male,36,37,26,jaeden21@schamberger.com
440,Male,20,37,75,lila68@hotmail.com
441,Male,65,38,35,tbailey@labadie.biz
442,Male,24,38,92,lehner.marisa@yahoo.com
443,Male,48,39,36,gparker@dooley.com
444,Male,45,39,61,zsipes@yahoo.com
445,Male,21,39,28,christophe20@haag.com
446,Male,24,230,65,ressie.schaefer@gmail.com
447,Male,50,40,55,bosco.elda@konopelski.com
448,Male,27,40,47,hlowe@gmail.com
449,Male,29,40,42,wiley31@effertz.info
450,Male,31,40,42,scarroll@wintheiser.info
451,Male,49,42,52,jadyn.gerlach@carroll.info
452,Male,33,42,60,ephraim.lockman@yahoo.com
453,Male,31,43,54,okon.vivien@gmail.com
454,Male,59,43,60,brook87@beer.net
455,Male,50,43,45,broderick.mueller@dicki.com
456,Male,47,43,41,jstark@mitchell.com
457,Male,32,44,50,von.jonathan@toy.com
458,Male,69,450,46,nvon@hotmail.com
459,Male,56,46,51,josianne.harber@macejkovic.com
460,Male,53,46,46,kub.tevin@hotmail.com
461,Male,70,46,56,rippin.shania@gmail.com
462,Male,19,46,55,gabriella.borer@metz.biz
463,Male,67,1000,52,cturcotte@yahoo.com
464,Male,19,47,59,ymcdermott@yahoo.com
465,Male,63,48,51,jbins@gmail.com
466,Male,18,48,59,mitchell.velma@huel.com
467,Male,43,48,50,bins.lulu@yahoo.com
468,Male,68,48,48,dorothy12@keebler.biz
469,Male,19,34,59,josh94@morar.com
470,Male,32,48,47,leonora.kerluke@yahoo.com
471,Male,32,49,55,lang.kayleigh@reichert.net
472,Male,47,49,42,flatley.santina@gmail.com
473,Male,60,50,49,llubowitz@reichert.biz
474,Male,60,50,56,stephania93@hoppe.com
475,Male,59,54,47,kuphal.wyatt@cole.com
476,Male,26,54,54,zbartell@nolan.com
477,Male,67,54,53,carli75@feeney.com
478,Male,40,456,48,waltenwerth@gmail.com
479,Male,23,54,52,klehner@gmail.com
480,Male,49,54,42,gheller@feest.info
481,Male,57,54,51,zachary78@yahoo.com
482,Male,38,54,55,vhand@davis.com
483,Male,67,54,41,alessandro29@gmail.com
484,Male,46,54,44,eklein@kovacek.com
485,Male,21,54,57,douglas.upton@corwin.net
486,Male,48,54,46,torp.sydney@bahringer.com
487,Male,19,678,58,hthiel@gmail.com
488,Male,22,57,55,irwin37@hotmail.com
489,Male,34,58,60,awitting@yahoo.com
490,Male,50,58,46,nlindgren@gmail.com
491,Male,68,59,55,ashton04@koss.com
492,Male,18,59,41,orunte@tillman.com
493,Male,48,60,49,della.greenfelder@gmail.com
494,Male,40,60,40,schultz.pasquale@johnson.com
495,Male,32,60,42,mona.jerde@hauck.info
496,Male,24,60,52,jraynor@gerhold.info
497,Male,47,60,47,tlegros@hotmail.com
498,Male,27,60,50,legros.maye@armstrong.net
499,Male,21,890,42,ureinger@yahoo.com
500,Male,20,61,49,streich.iva@yahoo.com
501,Male,23,62,41,aliyah49@yahoo.com
502,Male,49,62,48,grant88@cole.com
503,Male,67,62,59,gfeest@kessler.biz
504,Male,26,62,55,garland60@yahoo.com
505,Male,49,62,56,glynch@dickens.com
506,Male,21,62,42,bernhard.malcolm@yahoo.com
507,Male,20,63,50,ledner.esperanza@walter.org
508,Male,56,670,46,johnpaul64@gmail.com
509,Male,68,63,43,kathryne.kling@renner.org
510,Male,66,63,48,grayce.abernathy@gmail.com
511,Male,65,63,52,udooley@carroll.com
512,Male,19,63,54,zgutmann@stanton.com
513,Male,38,64,42,rwelch@lesch.biz
514,Male,19,64,46,emmy46@gmail.com
515,Male,18,65,48,cassin.dean@murphy.com
516,Male,69,65,50,groob@kassulke.info
517,Male,63,1200,43,aileen.kuhlman@hotmail.com
518,Male,49,65,59,gerlach.kiley@kris.com
519,Male,18,67,43,henriette.mraz@lockman.com
520,Male,50,67,57,pbauch@gmail.com
521,Male,27,67,56,javonte69@stiedemann.com
522,Male,38,67,40,graham.quinton@bruen.biz
523,Male,40,69,58,jacklyn.swaniawski@gmail.com
524,Male,39,69,91,eugene.kautzer@gmail.com
525,Male,,70,29,ortiz.rosalyn@hotmail.com
526,Male,23,1234,77,lpfannerstill@jones.com
527,Male,43,71,35,smitham.walton@yahoo.com
528,Male,40,71,95,nrempel@yahoo.com
529,Male,59,71,11,vlarkin@fritsch.com
530,Male,56,71,75,joaquin57@doyle.info
531,Male,47,71,9,yessenia62@runolfsson.com
532,Male,39,71,75,kozey.barton@yahoo.com
533,Male,25,72,34,consuelo27@hotmail.com
534,Male,31,72,71,dmitchell@damore.com
535,Male,35,3456,5,shyann94@moen.com
536,Male,29,73,88,tony13@yahoo.com
537,Male,44,73,7,kris.wuckert@hotmail.com
538,Male,32,,73,uglover@feeney.org
539,Male,19,74,10,yhuels@gmail.com
540,Male,35,74,72,schmeler.betty@gmail.com
541,Male,66,75,5,drunolfsdottir@daugherty.com
542,Male,32,75,93,oboyle@hotmail.com
543,Male,28,76,40,alexis27@gmail.com
544,Male,32,76,87,fernando.kertzmann@yahoo.com
545,Male,25,77,12,sister.altenwerth@toy.com
546,Male,28,123,97,annabel.johns@hotmail.com
547,Male,22,77,36,cschultz@windler.info
548,Male,32,77,74,kaylie52@hotmail.com
549,Male,34,78,22,aanderson@ferry.com
550,Male,34,78,90,xbogan@gmail.com
551,Male,43,78,17,kohler.charlie@gmail.com
552,Male,39,78,88,leopold97@gutmann.org
553,Male,44,78,20,prohaska.rebeka@yahoo.com
554,Male,38,78,76,sonya.pacocha@gmail.com
555,Male,47,78,16,noemi.adams@gmail.com
556,Male,27,78,89,okonopelski@metz.biz
557,Male,37,78,1,ngaylord@yahoo.com
558,Male,30,78,78,kwolff@gmail.com
559,Male,56,78,1,igoldner@altenwerth.net
560,Male,30,78,73,bins.nedra@brown.biz
561,Male,56,79,35,milford63@koss.com
562,Male,29,79,83,lauriane13@hotmail.com
563,Male,44,81,5,nikolaus.jayson@hill.net
564,Male,31,56,93,donavon.prosacco@wintheiser.org
565,Male,50,85,26,onie.jacobs@berge.com
566,Male,36,85,75,clemens.fadel@gmail.com
567,Male,42,86,20,meda47@yahoo.com
568,Male,44,86,95,wilburn.padberg@yahoo.com
569,Male,36,87,27,chloe.stehr@kassulke.org
570,Male,32,666,63,runolfsdottir.quinn@huel.info
571,Male,40,87,13,anabel.barrows@borer.com
572,Male,28,87,75,buckridge.yvette@gmail.com
573,Male,43,87,10,wisoky.rosemarie@carroll.com
574,Male,36,87,92,amaya.beahan@yahoo.com
575,Male,52,88,13,eliane.bahringer@stamm.net
576,Male,30,88,86,lmann@gislason.com
